COM9 
2022-03-31 15:11:41  
0500170005001700050017000500170005001700  
0000000000  
0500170005001700050017000500170005001700  
1010101010  
150420221504202215042022150420221504202205000500050005000500  
0500170005001700050017000500170005001700  
0000000000  
070520220705202207052022070520220705202205000500050005000500  
0000120000001200000012000000120000001700  
0000000000  
220520222205202222052022220520222205202205000500050005000500  
0500170005001700050017000500170005001700  
0000000000  
060620220606202206062022060620220606202205000500050005000500  
0500170005001700050017000500170005001700  
0000000000  
051220220512202205122022051220220512202205000500050005000500  
0700190007001900050017000700190007001900  
0000000000  
120520221205202212052022120520221205202207000700050007000700  
0700190007001900070019000700190007001900  
0000000000  
190520221905202219052022190520221905202207000700070007000700  
0700190007001900070019000700190007001900  
0000000000  
260520222605202226052022260520222605202207000700070007000700  
0700190007001900070019000700190007001900  
0000000000  
020620220206202202062022020620220206202207000700070007000700  
0700190007001900070019000700190007001900  
0000000000  
090620220906202209062022090620220906202207000700070007000700  
0700190007001900070019000700190007001900  
0000000000  
160620221606202216062022160620221606202207000700070007000700  
HH:MM:SS MO/DY/YEAR LED01 PIR01 LED02 PIR02 LED03 PIR03 LED04 PIR04 LED05 PIR05  
00:20:00 04/01/2022 00000 00024 00000 00050 00000 00000 00000 00110 00000 00000  
00:21:00 04/01/2022 00000 00261 00000 00026 00000 00000 00000 00134 00000 00027  
00:22:00 04/01/2022 00000 00222 00000 00026 00000 00000 00000 00026 00000 00000  
00:23:00 04/01/2022 00000 00172 00000 00050 00000 00000 00000 00102 00000 00000  
00:25:00 04/01/2022 00000 00000 00000 00051 00000 00000 00000 00025 00000 00000  
00:26:00 04/01/2022 00000 00234 00000 00026 00000 00000 00000 00128 00000 00000  
00:27:00 04/01/2022 00000 00238 00000 00026 00000 00000 00000 00153 00000 00000  
00:28:00 04/01/2022 00000 00000 00000 00051 00000 00000 00000 00305 00000 00026  
00:29:00 04/01/2022 00000 00000 00000 00051 00000 00000 00000 00356 00000 00000  
00:30:00 04/01/2022 00000 00077 00000 00052 00000 00000 00000 00264 00000 00000  
00:31:00 04/01/2022 00000 00133 00000 00152 00000 00000 00000 00072 00000 00000  
00:32:00 04/01/2022 00000 00099 00000 00025 00000 00000 00000 00000 00000 00000  
00:33:00 04/01/2022 00000 00021 00000 00051 00000 00000 00000 00302 00000 00000  
00:34:00 04/01/2022 00000 00000 00000 00000 00000 00000 00000 00253 00000 00000  
00:35:00 04/01/2022 00000 00000 00000 00103 00000 00000 00000 00050 00000 00000  
00:36:00 04/01/2022 00000 00025 00000 00052 00000 00000 00000 00153 00000 00000  
00:37:00 04/01/2022 00000 00000 00000 00051 00000 00000 00000 00075 00000 00000  
00:38:00 04/01/2022 00000 00000 00000 00000 00000 00000 00000 00102 00000 00000  
00:39:00 04/01/2022 00000 00000 00000 00026 00000 00000 00000 00000 00000 00000  
00:40:00 04/01/2022 00000 00000 00000 00051 00000 00000 00000 00000 00000 00000  
00:41:00 04/01/2022 00000 00025 00000 00051 00000 00000 00000 00025 00000 00000  
00:42:00 04/01/2022 00000 00000 00000 00052 00000 00000 00000 00051 00000 00000  
00:43:00 04/01/2022 00000 00000 00000 00052 00000 00000 00000 00000 00000 00000  
00:44:00 04/01/2022 00000 00000 00000 00026 00000 00000 00000 00000 00000 00000  
00:45:00 04/01/2022 00000 00000 00000 00052 00000 00000 00000 00000 00000 00000  
00:46:00 04/01/2022 00000 00000 00000 00051 00000 00000 00000 00000 00000 00000  
00:47:00 04/01/2022 00000 00025 00000 00026 00000 00000 00000 00000 00000 00000  
00:48:00 04/01/2022 00000 00000 00000 00051 00000 00000 00000 00000 00000 00000  
00:49:00 04/01/2022 00000 00004 00000 00104 00000 00000 00000 00000 00000 00026  
00:50:00 04/01/2022 00000 00160 00000 00129 00000 00000 00000 00000 00000 00000  
00:51:00 04/01/2022 00000 00346 00000 00077 00000 00000 00000 00000 00000 00000  
00:52:00 04/01/2022 00000 00050 00000 00051 00000 00000 00000 00000 00000 00000  
00:53:00 04/01/2022 00000 00048 00000 00075 00000 00000 00000 00000 00000 00000  
00:54:00 04/01/2022 00000 00000 00000 00052 00000 00000 00000 00000 00000 00000  
00:55:00 04/01/2022 00000 00000 00000 00077 00000 00000 00000 00000 00000 00000  
00:56:00 04/01/2022 00000 00000 00000 00102 00000 00000 00000 00000 00000 00000  
00:57:00 04/01/2022 00000 00000 00000 00051 00000 00000 00000 00000 00000 00027  
00:59:00 04/01/2022 00000 00000 00000 00075 00000 00000 00000 00000 00000 00000  
01:00:00 04/01/2022 00000 00000 00000 00077 00000 00000 00000 00000 00000 00000  
01:01:00 04/01/2022 00000 00000 00000 00052 00000 00000 00000 00000 00000 00000  
01:02:00 04/01/2022 00000 00000 00000 00076 00000 00000 00000 00000 00000 00000  
01:03:00 04/01/2022 00000 00025 00000 00051 00000 00000 00000 00000 00000 00026  
01:04:00 04/01/2022 00000 00000 00000 00026 00000 00000 00000 00000 00000 00080  
01:05:00 04/01/2022 00000 00000 00000 00180 00000 00000 00000 00000 00000 00000  
01:06:00 04/01/2022 00000 00000 00000 00154 00000 00000 00000 00000 00000 00000  
01:07:00 04/01/2022 00000 00000 00000 00256 00000 00000 00000 00100 00000 00000  
01:08:00 04/01/2022 00000 00075 00000 00154 00000 00000 00000 00000 00000 00000  
01:09:00 04/01/2022 00000 00000 00000 00104 00000 00000 00000 00000 00000 00081  
01:10:00 04/01/2022 00000 00099 00000 00102 00000 00000 00000 00000 00000 00077  
01:11:00 04/01/2022 00000 00088 00000 00153 00000 00000 00000 00000 00000 00000  
01:12:00 04/01/2022 00000 00050 00000 00026 00000 00000 00000 00000 00000 00000  
01:13:00 04/01/2022 00000 00173 00000 00128 00000 00000 00000 00000 00000 00026  
01:14:00 04/01/2022 00000 00074 00000 00102 00000 00000 00000 00000 00000 00000  
01:15:00 04/01/2022 00000 00050 00000 00078 00000 00000 00000 00101 00000 00000  
01:16:00 04/01/2022 00000 00000 00000 00154 00000 00000 00000 00151 00000 00000  
01:17:00 04/01/2022 00000 00112 00000 00206 00000 00000 00000 00177 00000 00026  
01:18:00 04/01/2022 00000 00175 00000 00152 00000 00000 00000 00125 00000 00053  
01:19:00 04/01/2022 00000 00214 00000 00051 00000 00000 00000 00050 00000 00079  
01:20:00 04/01/2022 00000 00180 00000 00225 00000 00050 00000 00078 00000 00235  
01:21:00 04/01/2022 00000 00245 00000 00126 00000 00272 00000 00102 00000 00000  
01:22:00 04/01/2022 00000 00123 00000 00230 00000 00000 00000 00152 00000 00000  
01:23:00 04/01/2022 00000 00174 00000 00173 00000 00000 00000 00126 00000 00000  
01:24:00 04/01/2022 00000 00050 00000 00151 00000 00000 00000 00000 00000 00026  
01:25:00 04/01/2022 00000 00074 00000 00127 00000 00000 00000 00000 00000 00026  
01:26:00 04/01/2022 00000 00233 00000 00050 00000 00000 00000 00051 00000 00105  
01:27:00 04/01/2022 00000 00128 00000 00110 00000 00010 00000 00108 00000 00000  
01:28:00 04/01/2022 00000 00271 00000 00086 00000 00220 00000 00172 00000 00000  
01:29:00 04/01/2022 00000 00213 00000 00102 00000 00225 00000 00150 00000 00000  
01:30:00 04/01/2022 00000 00122 00000 00026 00000 00268 00000 00126 00000 00000  
01:31:00 04/01/2022 00000 00172 00000 00102 00000 00175 00000 00000 00000 00000  
01:33:00 04/01/2022 00000 00219 00000 00204 00000 00380 00000 00152 00000 00000  
01:34:00 04/01/2022 00000 00000 00000 00317 00000 00381 00000 00377 00000 00000  
01:35:00 04/01/2022 00000 00000 00000 00284 00000 00335 00000 00278 00000 00053  
01:36:00 04/01/2022 00000 00173 00000 00218 00000 00125 00000 00086 00000 00088  
01:37:00 04/01/2022 00000 00291 00000 00222 00000 00087 00000 00099 00000 00148  
01:38:00 04/01/2022 00000 00123 00000 00128 00000 00177 00000 00128 00000 00373  
01:39:00 04/01/2022 00000 00182 00000 00154 00000 00407 00000 00229 00000 00182  
01:40:00 04/01/2022 00000 00079 00000 00103 00000 00081 00000 00233 00000 00184  
01:41:00 04/01/2022 00000 00125 00000 00052 00000 00075 00000 00212 00000 00052  
01:42:00 04/01/2022 00000 00000 00000 00026 00000 00248 00000 00115 00000 00000  
01:43:00 04/01/2022 00000 00000 00000 00052 00000 00069 00000 00126 00000 00000  
01:44:00 04/01/2022 00000 00124 00000 00052 00000 00150 00000 00146 00000 00015  
01:45:00 04/01/2022 00000 00174 00000 00026 00000 00025 00000 00275 00000 00106  
01:46:00 04/01/2022 00000 00099 00000 00025 00000 00218 00000 00279 00000 00078  
01:47:00 04/01/2022 00000 00000 00000 00052 00000 00200 00000 00276 00000 00185  
01:48:00 04/01/2022 00000 00123 00000 00051 00000 00175 00000 00151 00000 00026  
01:49:00 04/01/2022 00000 00098 00000 00026 00000 00100 00000 00075 00000 00000  
01:50:00 04/01/2022 00000 00024 00000 00129 00000 00073 00000 00025 00000 00000  
01:51:00 04/01/2022 00000 00270 00000 00257 00000 00150 00000 00049 00000 00000  
01:52:00 04/01/2022 00000 00000 00000 00247 00000 00249 00000 00144 00000 00000  
01:53:00 04/01/2022 00000 00000 00000 00229 00000 00349 00000 00225 00000 00000  
01:54:00 04/01/2022 00000 00000 00000 00329 00000 00399 00000 00102 00000 00080  
01:55:00 04/01/2022 00000 00025 00000 00180 00000 00133 00000 00000 00000 00105  
01:56:00 04/01/2022 00000 00000 00000 00203 00000 00124 00000 00153 00000 00000  
01:57:00 04/01/2022 00000 00000 00000 00228 00000 00000 00000 00253 00000 00000  
01:58:00 04/01/2022 00000 00000 00000 00129 00000 00050 00000 00338 00000 00026  
01:59:00 04/01/2022 00000 00000 00000 00154 00000 00025 00000 00202 00000 00212  
02:00:00 04/01/2022 00000 00000 00000 00129 00000 00092 00000 00021 00000 00105  
02:01:00 04/01/2022 00000 00000 00000 00052 00000 00101 00000 00224 00000 00000  
02:02:00 04/01/2022 00000 00000 00000 00230 00000 00150 00000 00226 00000 00078  
02:03:00 04/01/2022 00000 00000 00000 00103 00000 00100 00000 00175 00000 00134  
02:04:00 04/01/2022 00000 00000 00000 00077 00000 00025 00000 00172 00000 00171  
02:05:00 04/01/2022 00000 00000 00000 00078 00000 00075 00000 00183 00000 00131  
02:07:00 04/01/2022 00000 00025 00000 00076 00000 00025 00000 00051 00000 00000  
02:08:00 04/01/2022 00000 00000 00000 00078 00000 00050 00000 00103 00000 00098  
02:09:00 04/01/2022 00000 00000 00000 00050 00000 00081 00000 00025 00000 00079  
02:10:00 04/01/2022 00000 00000 00000 00078 00000 00084 00000 00076 00000 00104  
02:11:00 04/01/2022 00000 00000 00000 00129 00000 00125 00000 00050 00000 00027  
02:12:00 04/01/2022 00000 00000 00000 00268 00000 00050 00000 00101 00000 00000  
02:13:00 04/01/2022 00000 00000 00000 00179 00000 00125 00000 00025 00000 00131  
02:14:00 04/01/2022 00000 00000 00000 00235 00000 00347 00000 00175 00000 00130  
02:15:00 04/01/2022 00000 00000 00000 00175 00000 00198 00000 00075 00000 00184  
02:16:00 04/01/2022 00000 00025 00000 00189 00000 00197 00000 00341 00000 00158  
02:17:00 04/01/2022 00000 00000 00000 00076 00000 00225 00000 00075 00000 00130  
02:18:00 04/01/2022 00000 00000 00000 00025 00000 00373 00000 00100 00000 00047  
02:19:00 04/01/2022 00000 00000 00000 00101 00000 00200 00000 00245 00000 00262  
02:20:00 04/01/2022 00000 00000 00000 00051 00000 00023 00000 00267 00000 00250  
02:21:00 04/01/2022 00000 00000 00000 00051 00000 00000 00000 00275 00000 00210  
02:22:00 04/01/2022 00000 00000 00000 00085 00000 00000 00000 00177 00000 00130  
02:23:00 04/01/2022 00000 00000 00000 00034 00000 00000 00000 00200 00000 00018  
02:24:00 04/01/2022 00000 00000 00000 00050 00000 00000 00000 00000 00000 00054  
02:25:00 04/01/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00078  
02:26:00 04/01/2022 00000 00000 00000 00103 00000 00000 00000 00000 00000 00078  
02:27:00 04/01/2022 00000 00000 00000 00025 00000 00000 00000 00000 00000 00000  
02:28:00 04/01/2022 00000 00000 00000 00026 00000 00000 00000 00177 00000 00000  
02:29:00 04/01/2022 00000 00000 00000 00000 00000 00000 00000 00025 00000 00000  
02:30:00 04/01/2022 00000 00000 00000 00102 00000 00000 00000 00000 00000 00000  
02:31:00 04/01/2022 00000 00000 00000 00051 00000 00000 00000 00000 00000 00000  
02:32:00 04/01/2022 00000 00000 00000 00052 00000 00000 00000 00000 00000 00000  
02:33:00 04/01/2022 00000 00000 00000 00078 00000 00000 00000 00000 00000 00000  
02:34:00 04/01/2022 00000 00000 00000 00051 00000 00000 00000 00025 00000 00000  
02:35:00 04/01/2022 00000 00000 00000 00026 00000 00000 00000 00000 00000 00026  
02:36:00 04/01/2022 00000 00000 00000 00078 00000 00000 00000 00261 00000 00000  
02:37:00 04/01/2022 00000 00000 00000 00050 00000 00000 00000 00157 00000 00000  
02:38:00 04/01/2022 00000 00000 00000 00078 00000 00000 00000 00025 00000 00000  
02:39:00 04/01/2022 00000 00025 00000 00051 00000 00000 00000 00000 00000 00000  
02:41:00 04/01/2022 00000 00000 00000 00026 00000 00000 00000 00000 00000 00000  
02:42:00 04/01/2022 00000 00000 00000 00051 00000 00000 00000 00000 00000 00000  
02:43:00 04/01/2022 00000 00000 00000 00103 00000 00000 00000 00000 00000 00000  
02:44:00 04/01/2022 00000 00000 00000 00101 00000 00000 00000 00052 00000 00052  
02:45:00 04/01/2022 00000 00000 00000 00026 00000 00000 00000 00129 00000 00020  
02:46:00 04/01/2022 00000 00000 00000 00026 00000 00000 00000 00074 00000 00263  
02:47:00 04/01/2022 00000 00000 00000 00052 00000 00000 00000 00000 00000 00000  
02:48:00 04/01/2022 00000 00000 00000 00078 00000 00000 00000 00000 00000 00053  
02:49:00 04/01/2022 00000 00000 00000 00052 00000 00000 00000 00000 00000 00262  
02:50:00 04/01/2022 00000 00000 00000 00026 00000 00000 00000 00076 00000 00079  
02:51:00 04/01/2022 00000 00000 00000 00026 00000 00000 00000 00000 00000 00026  
02:52:00 04/01/2022 00000 00000 00000 00051 00000 00000 00000 00000 00000 00054  
02:53:00 04/01/2022 00000 00000 00000 00051 00000 00000 00000 00083 00000 00000  
02:54:00 04/01/2022 00000 00000 00000 00052 00000 00000 00000 00309 00000 00000  
02:55:00 04/01/2022 00000 00000 00000 00076 00000 00000 00000 00225 00000 00158  
02:56:00 04/01/2022 00000 00050 00000 00155 00000 00000 00000 00153 00000 00147  
02:57:00 04/01/2022 00000 00148 00000 00128 00000 00000 00000 00328 00000 00159  
02:58:00 04/01/2022 00000 00073 00000 00052 00000 00000 00000 00291 00000 00105  
02:59:00 04/01/2022 00000 00066 00000 00129 00000 00000 00000 00126 00000 00080  
03:00:00 04/01/2022 00000 00000 00000 00103 00000 00000 00000 00075 00000 00132  
03:01:00 04/01/2022 00000 00000 00000 00078 00000 00000 00000 00152 00000 00026  
03:02:00 04/01/2022 00000 00000 00000 00078 00000 00000 00000 00204 00000 00000  
03:03:00 04/01/2022 00000 00000 00000 00077 00000 00000 00000 00140 00000 00000  
03:04:00 04/01/2022 00000 00000 00000 00103 00000 00000 00000 00095 00000 00039  
03:05:00 04/01/2022 00000 00000 00000 00052 00000 00000 00000 00276 00000 00003  
03:06:00 04/01/2022 00000 00000 00000 00051 00000 00000 00000 00125 00000 00000  
03:07:00 04/01/2022 00000 00000 00000 00152 00000 00000 00000 00000 00000 00000  
03:08:00 04/01/2022 00000 00000 00000 00076 00000 00000 00000 00000 00000 00000  
03:09:00 04/01/2022 00000 00000 00000 00025 00000 00000 00000 00074 00000 00000  
03:10:00 04/01/2022 00000 00000 00000 00076 00000 00000 00000 00153 00000 00000  
03:11:00 04/01/2022 00000 00000 00000 00026 00000 00000 00000 00126 00000 00000  
03:12:00 04/01/2022 00000 00000 00000 00052 00000 00000 00000 00102 00000 00000  
03:13:00 04/01/2022 00000 00000 00000 00051 00000 00000 00000 00000 00000 00000  
03:15:00 04/01/2022 00000 00000 00000 00000 00000 00000 00000 00228 00000 00000  
03:16:00 04/01/2022 00000 00000 00000 00062 00000 00000 00000 00203 00000 00000  
03:17:00 04/01/2022 00000 00000 00000 00030 00000 00000 00000 00125 00000 00000  
03:18:00 04/01/2022 00000 00000 00000 00012 00000 00000 00000 00050 00000 00000  
03:19:00 04/01/2022 00000 00000 00000 00107 00000 00000 00000 00328 00000 00000  
03:20:00 04/01/2022 00000 00000 00000 00036 00000 00000 00000 00276 00000 00000  
03:21:00 04/01/2022 00000 00000 00000 00200 00000 00000 00000 00075 00000 00000  
03:22:00 04/01/2022 00000 00000 00000 00117 00000 00000 00000 00050 00000 00000  
03:23:00 04/01/2022 00000 00000 00000 00119 00000 00000 00000 00000 00000 00000  
03:24:00 04/01/2022 00000 00000 00000 00155 00000 00000 00000 00050 00000 00000  
03:25:00 04/01/2022 00000 00000 00000 00076 00000 00000 00000 00151 00000 00000  
03:26:00 04/01/2022 00000 00000 00000 00050 00000 00000 00000 00000 00000 00000  
03:27:00 04/01/2022 00000 00050 00000 00096 00000 00000 00000 00077 00000 00000  
03:28:00 04/01/2022 00000 00025 00000 00103 00000 00129 00000 00025 00000 00000  
03:29:00 04/01/2022 00000 00025 00000 00076 00000 00137 00000 00025 00000 00000  
03:30:00 04/01/2022 00000 00070 00000 00051 00000 00075 00000 00051 00000 00000  
03:31:00 04/01/2022 00000 00099 00000 00051 00000 00000 00000 00069 00000 00000  
03:32:00 04/01/2022 00000 00025 00000 00132 00000 00000 00000 00202 00000 00000  
03:33:00 04/01/2022 00000 00134 00000 00167 00000 00067 00000 00000 00000 00000  
03:34:00 04/01/2022 00000 00200 00000 00178 00000 00000 00000 00126 00000 00000  
03:35:00 04/01/2022 00000 00174 00000 00204 00000 00050 00000 00050 00000 00000  
03:36:00 04/01/2022 00000 00123 00000 00175 00000 00176 00000 00139 00000 00000  
03:37:00 04/01/2022 00000 00024 00000 00155 00000 00025 00000 00104 00000 00000  
03:38:00 04/01/2022 00000 00000 00000 00129 00000 00000 00000 00202 00000 00000  
03:39:00 04/01/2022 00000 00074 00000 00144 00000 00100 00000 00126 00000 00000  
03:40:00 04/01/2022 00000 00075 00000 00129 00000 00125 00000 00025 00000 00000  
03:41:00 04/01/2022 00000 00025 00000 00254 00000 00126 00000 00278 00000 00000  
03:42:00 04/01/2022 00000 00075 00000 00076 00000 00130 00000 00099 00000 00000  
03:43:00 04/01/2022 00000 00095 00000 00051 00000 00335 00000 00201 00000 00000  
03:44:00 04/01/2022 00000 00124 00000 00204 00000 00175 00000 00125 00000 00000  
03:45:00 04/01/2022 00000 00273 00000 00181 00000 00275 00000 00025 00000 00000  
03:46:00 04/01/2022 00000 00089 00000 00078 00000 00348 00000 00025 00000 00000  
03:47:00 04/01/2022 00000 00000 00000 00051 00000 00188 00000 00076 00000 00000  
03:49:00 04/01/2022 00000 00000 00000 00076 00000 00310 00000 00026 00000 00000  
03:50:00 04/01/2022 00000 00000 00000 00103 00000 00244 00000 00016 00000 00000  
03:51:00 04/01/2022 00000 00000 00000 00050 00000 00000 00000 00052 00000 00000  
03:52:00 04/01/2022 00000 00000 00000 00025 00000 00026 00000 00000 00000 00052  
03:53:00 04/01/2022 00000 00000 00000 00000 00000 00000 00000 00050 00000 00000  
03:54:00 04/01/2022 00000 00000 00000 00051 00000 00000 00000 00177 00000 00078  
03:55:00 04/01/2022 00000 00000 00000 00077 00000 00000 00000 00076 00000 00080  
03:56:00 04/01/2022 00000 00000 00000 00078 00000 00051 00000 00036 00000 00026  
03:57:00 04/01/2022 00000 00000 00000 00070 00000 00000 00000 00026 00000 00078  
03:58:00 04/01/2022 00000 00000 00000 00065 00000 00000 00000 00178 00000 00021  
03:59:00 04/01/2022 00000 00000 00000 00178 00000 00025 00000 00201 00000 00000  
04:00:00 04/01/2022 00000 00000 00000 00104 00000 00025 00000 00255 00000 00026  
04:01:00 04/01/2022 00000 00000 00000 00281 00000 00000 00000 00214 00000 00026  
04:02:00 04/01/2022 00000 00000 00000 00238 00000 00050 00000 00125 00000 00027  
04:03:00 04/01/2022 00000 00000 00000 00129 00000 00248 00000 00252 00000 00078  
04:04:00 04/01/2022 00000 00000 00000 00125 00000 00374 00000 00227 00000 00184  
04:05:00 04/01/2022 00000 00000 00000 00279 00000 00298 00000 00200 00000 00209  
04:06:00 04/01/2022 00000 00019 00000 00222 00000 00295 00000 00076 00000 00182  
04:07:00 04/01/2022 00000 00000 00000 00025 00000 00274 00000 00075 00000 00182  
04:08:00 04/01/2022 00000 00000 00000 00103 00000 00175 00000 00075 00000 00078  
04:09:00 04/01/2022 00000 00000 00000 00078 00000 00176 00000 00160 00000 00147  
04:10:00 04/01/2022 00000 00000 00000 00232 00000 00189 00000 00031 00000 00027  
04:11:00 04/01/2022 00000 00000 00000 00308 00000 00150 00000 00000 00000 00106  
04:12:00 04/01/2022 00000 00000 00000 00185 00000 00175 00000 00025 00000 00026  
04:13:00 04/01/2022 00000 00000 00000 00273 00000 00275 00000 00000 00000 00104  
04:14:00 04/01/2022 00000 00000 00000 00107 00000 00316 00000 00152 00000 00000  
04:15:00 04/01/2022 00000 00000 00000 00251 00000 00136 00000 00026 00000 00182  
04:16:00 04/01/2022 00000 00000 00000 00180 00000 00128 00000 00042 00000 00105  
04:17:00 04/01/2022 00000 00000 00000 00128 00000 00150 00000 00101 00000 00000  
04:18:00 04/01/2022 00000 00000 00000 00128 00000 00100 00000 00025 00000 00000  
04:19:00 04/01/2022 00000 00000 00000 00075 00000 00000 00000 00000 00000 00000  
04:20:00 04/01/2022 00000 00000 00000 00180 00000 00050 00000 00201 00000 00000  
04:21:00 04/01/2022 00000 00000 00000 00051 00000 00025 00000 00178 00000 00000  
04:23:00 04/01/2022 00000 00000 00000 00272 00000 00100 00000 00077 00000 00027  
04:24:00 04/01/2022 00000 00000 00000 00178 00000 00250 00000 00000 00000 00108  
04:25:00 04/01/2022 00000 00000 00000 00230 00000 00196 00000 00000 00000 00080  
04:26:00 04/01/2022 00000 00000 00000 00330 00000 00050 00000 00102 00000 00000  
04:27:00 04/01/2022 00000 00000 00000 00229 00000 00050 00000 00126 00000 00000  
04:28:00 04/01/2022 00000 00000 00000 00103 00000 00075 00000 00102 00000 00026  
04:29:00 04/01/2022 00000 00000 00000 00025 00000 00300 00000 00076 00000 00000  
04:30:00 04/01/2022 00000 00000 00000 00102 00000 00220 00000 00145 00000 00026  
04:31:00 04/01/2022 00000 00000 00000 00072 00000 00073 00000 00153 00000 00027  
04:32:00 04/01/2022 00000 00000 00000 00130 00000 00324 00000 00152 00000 00184  
04:33:00 04/01/2022 00000 00000 00000 00282 00000 00000 00000 00025 00000 00209  
04:34:00 04/01/2022 00000 00000 00000 00178 00000 00034 00000 00025 00000 00053  
04:35:00 04/01/2022 00000 00000 00000 00155 00000 00055 00000 00126 00000 00000  
04:36:00 04/01/2022 00000 00000 00000 00152 00000 00125 00000 00227 00000 00026  
04:37:00 04/01/2022 00000 00050 00000 00153 00000 00009 00000 00228 00000 00173  
04:38:00 04/01/2022 00000 00000 00000 00128 00000 00205 00000 00050 00000 00131  
04:39:00 04/01/2022 00000 00000 00000 00127 00000 00050 00000 00103 00000 00000  
04:40:00 04/01/2022 00000 00000 00000 00233 00000 00025 00000 00000 00000 00026  
04:41:00 04/01/2022 00000 00000 00000 00228 00000 00100 00000 00076 00000 00052  
04:42:00 04/01/2022 00000 00000 00000 00202 00000 00000 00000 00101 00000 00062  
04:43:00 04/01/2022 00000 00000 00000 00078 00000 00000 00000 00152 00000 00008  
04:44:00 04/01/2022 00000 00000 00000 00104 00000 00000 00000 00026 00000 00026  
04:45:00 04/01/2022 00000 00000 00000 00077 00000 00021 00000 00050 00000 00000  
04:46:00 04/01/2022 00000 00000 00000 00229 00000 00125 00000 00052 00000 00000  
04:47:00 04/01/2022 00000 00000 00000 00126 00000 00025 00000 00000 00000 00000  
04:48:00 04/01/2022 00000 00000 00000 00077 00000 00143 00000 00000 00000 00000  
04:49:00 04/01/2022 00000 00000 00000 00052 00000 00150 00000 00026 00000 00000  
04:50:00 04/01/2022 00000 00000 00000 00169 00000 00200 00000 00000 00000 00027  
04:51:00 04/01/2022 00000 00000 00000 00266 00000 00000 00000 00000 00000 00026  
04:52:00 04/01/2022 00000 00000 00000 00210 00000 00000 00000 00076 00000 00026  
04:53:00 04/01/2022 00000 00000 00000 00346 00000 00000 00000 00202 00000 00052  
04:54:00 04/01/2022 00000 00000 00000 00315 00000 00125 00000 00018 00000 00263  
04:55:00 04/01/2022 00000 00000 00000 00295 00000 00099 00000 00000 00000 00158  
04:57:00 04/01/2022 00000 00024 00000 00102 00000 00358 00000 00000 00000 00079  
04:58:00 04/01/2022 00000 00000 00000 00108 00000 00177 00000 00000 00000 00000  
04:59:00 04/01/2022 00000 00000 00000 00289 00000 00000 00000 00000 00000 00052  
05:00:00 04/01/2022 00001 00000 00001 00283 00001 00178 00001 00000 00001 00240  
05:01:00 04/01/2022 00001 00050 00001 00322 00001 00311 00001 00075 00001 00289  
05:02:00 04/01/2022 00001 00074 00001 00101 00001 00300 00001 00274 00001 00182  
05:03:00 04/01/2022 00001 00075 00001 00232 00001 00175 00001 00211 00001 00157  
05:04:00 04/01/2022 00001 00049 00001 00163 00001 00202 00001 00311 00001 00105  
05:05:00 04/01/2022 00001 00173 00001 00032 00001 00162 00001 00220 00001 00081  
05:06:00 04/01/2022 00001 00170 00001 00231 00001 00275 00001 00178 00001 00041  
05:07:00 04/01/2022 00001 00075 00001 00129 00001 00188 00001 00353 00001 00216  
05:08:00 04/01/2022 00001 00075 00001 00050 00001 00250 00001 00305 00001 00209  
05:09:00 04/01/2022 00001 00221 00001 00103 00001 00342 00001 00188 00001 00209  
05:10:00 04/01/2022 00001 00000 00001 00175 00001 00339 00001 00331 00001 00105  
05:11:00 04/01/2022 00001 00221 00001 00155 00001 00373 00001 00338 00001 00000  
05:12:00 04/01/2022 00001 00114 00001 00050 00001 00404 00001 00330 00001 00224  
05:13:00 04/01/2022 00001 00167 00001 00051 00001 00358 00001 00063 00001 00003  
05:14:00 04/01/2022 00001 00149 00001 00201 00001 00341 00001 00152 00001 00000  
05:15:00 04/01/2022 00001 00074 00001 00181 00001 00230 00001 00212 00001 00000  
05:16:00 04/01/2022 00001 00090 00001 00026 00001 00075 00001 00308 00001 00000  
05:17:00 04/01/2022 00001 00164 00001 00026 00001 00000 00001 00311 00001 00000  
05:18:00 04/01/2022 00001 00236 00001 00026 00001 00000 00001 00294 00001 00026  
05:19:00 04/01/2022 00001 00247 00001 00052 00001 00075 00001 00250 00001 00185  
05:20:00 04/01/2022 00001 00221 00001 00025 00001 00051 00001 00050 00001 00208  
05:21:00 04/01/2022 00001 00172 00001 00136 00001 00000 00001 00050 00001 00000  
05:22:00 04/01/2022 00001 00048 00001 00138 00001 00000 00001 00000 00001 00000  
05:23:00 04/01/2022 00001 00074 00001 00298 00001 00000 00001 00076 00001 00106  
05:24:00 04/01/2022 00001 00099 00001 00206 00001 00000 00001 00126 00001 00105  
05:26:00 04/01/2022 00001 00097 00001 00026 00001 00100 00001 00328 00001 00312  
05:27:00 04/01/2022 00001 00246 00001 00122 00001 00000 00001 00327 00001 00204  
05:28:00 04/01/2022 00001 00123 00001 00181 00001 00151 00001 00228 00001 00131  
05:29:00 04/01/2022 00001 00000 00001 00281 00001 00186 00001 00200 00001 00210  
05:30:00 04/01/2022 00001 00000 00001 00127 00001 00129 00001 00267 00001 00157  
05:31:00 04/01/2022 00001 00025 00001 00129 00001 00000 00001 00125 00001 00159  
05:32:00 04/01/2022 00001 00000 00001 00258 00001 00000 00001 00217 00001 00104  
05:33:00 04/01/2022 00001 00025 00001 00205 00001 00025 00001 00226 00001 00027  
