COM12
2022-03-31 15:23:44
0500170005001700050017000500170005001700
0000000000
0500170005001700050017000500170005001700
1010101010
150420221504202215042022150420221504202205000500050005000500
0500170005001700050017000500170005001700
0000000000
070520220705202207052022070520220705202205000500050005000500
0000120000001200000012000000120000001200
0000000000
220520222205202222052022220520222205202205000500050005000500
0500170005001700050017000500170005001700
0000000000
060620220606202206062022060620220606202205000500050005000500
0500170005001700050017000500170005001700
0000000000
051220220512202205122022051220220512202205000500050005000500
0700190007001900070019000700190007001900
0000000000
120520221205202212052022120520221205202207000700070007000700
0700190007001900070019000700190007001900
0000000000
190520221905202219052022190520221905202207000700070007000700
0700190007001900070019000700190007001900
0000000000
260520222605202226052022260520222605202207000700070007000700
0700190007001900070019000700190007001900
0000000000
020620220206202202062022020620220206202207000700070007000700
0700190007001900070019000700190007001900
0000000000
090620220906202209062022090620220906202207000700070007000700
0700190007001900070019000700190007001900
0000000000
160620221606202216062022160620221606202207000700070007000700
HH:MM:SS MO/DY/YEAR LED06 PIR06 LED07 PIR07 LED08 PIR08 LED09 PIR09 LED10 PIR10
17:26:00 03/31/2022 00000 00339 00000 00324 00000 00313 00000 00025 00000 00100  
17:27:00 03/31/2022 00000 00150 00000 00090 00000 00098 00000 00280 00000 00126  
17:28:00 03/31/2022 00000 00208 00000 00150 00000 00000 00000 00026 00000 00083  
17:29:00 03/31/2022 00000 00182 00000 00000 00000 00000 00000 00000 00000 00082  
17:30:00 03/31/2022 00000 00200 00000 00097 00000 00000 00000 00000 00000 00076  
17:31:00 03/31/2022 00000 00182 00000 00198 00000 00000 00000 00000 00000 00075  
17:32:00 03/31/2022 00000 00188 00000 00149 00000 00025 00000 00000 00000 00125  
17:33:00 03/31/2022 00000 00114 00000 00000 00000 00123 00000 00030 00000 00075  
17:34:00 03/31/2022 00000 00078 00000 00000 00000 00048 00000 00063 00000 00075  
17:35:00 03/31/2022 00000 00104 00000 00000 00000 00048 00000 00000 00000 00100  
17:36:00 03/31/2022 00000 00104 00000 00000 00000 00049 00000 00025 00000 00126  
17:37:00 03/31/2022 00000 00130 00000 00150 00000 00177 00000 00000 00000 00125  
17:38:00 03/31/2022 00000 00079 00000 00330 00000 00078 00000 00000 00000 00075  
17:39:00 03/31/2022 00000 00104 00000 00279 00000 00000 00000 00154 00000 00100  
17:40:00 03/31/2022 00000 00078 00000 00225 00000 00000 00000 00025 00000 00076  
17:41:00 03/31/2022 00000 00079 00000 00225 00000 00000 00000 00051 00000 00075  
17:42:00 03/31/2022 00000 00105 00000 00222 00000 00000 00000 00328 00000 00100  
17:43:00 03/31/2022 00000 00104 00000 00199 00000 00000 00000 00299 00000 00100  
17:44:00 03/31/2022 00000 00078 00000 00125 00000 00000 00000 00326 00000 00075  
17:45:00 03/31/2022 00000 00078 00000 00250 00000 00000 00000 00227 00000 00075  
17:46:00 03/31/2022 00000 00078 00000 00272 00000 00000 00000 00000 00000 00075  
17:47:00 03/31/2022 00000 00105 00000 00211 00000 00000 00000 00000 00000 00101  
17:48:00 03/31/2022 00000 00080 00000 00025 00000 00000 00000 00000 00000 00076  
17:49:00 03/31/2022 00000 00079 00000 00000 00000 00000 00000 00000 00000 00076  
17:50:00 03/31/2022 00000 00079 00000 00000 00000 00000 00000 00000 00000 00101  
17:51:00 03/31/2022 00000 00079 00000 00025 00000 00000 00000 00000 00000 00076  
17:52:00 03/31/2022 00000 00078 00000 00215 00000 00000 00000 00000 00000 00075  
17:53:00 03/31/2022 00000 00079 00000 00050 00000 00000 00000 00026 00000 00075  
17:54:00 03/31/2022 00000 00079 00000 00150 00000 00000 00000 00064 00000 00101  
17:55:00 03/31/2022 00000 00078 00000 00142 00000 00147 00000 00051 00000 00102  
17:56:00 03/31/2022 00000 00104 00000 00225 00000 00025 00000 00026 00000 00100  
17:57:00 03/31/2022 00000 00078 00000 00224 00000 00170 00000 00280 00000 00075  
17:58:00 03/31/2022 00000 00080 00000 00122 00000 00142 00000 00302 00000 00076  
17:59:00 03/31/2022 00000 00078 00000 00199 00000 00025 00000 00178 00000 00075  
18:00:00 03/31/2022 00000 00079 00000 00149 00000 00074 00000 00190 00000 00076  
18:01:00 03/31/2022 00000 00104 00000 00175 00000 00048 00000 00130 00000 00100  
18:02:00 03/31/2022 00000 00184 00000 00074 00000 00025 00000 00138 00000 00075  
18:03:00 03/31/2022 00000 00226 00000 00075 00000 00024 00000 00352 00000 00075  
18:04:00 03/31/2022 00000 00052 00000 00000 00000 00098 00000 00252 00000 00075  
18:05:00 03/31/2022 00000 00236 00000 00100 00000 00120 00000 00000 00000 00100  
18:06:00 03/31/2022 00000 00297 00000 00225 00000 00147 00000 00000 00000 00100  
18:07:00 03/31/2022 00000 00242 00000 00075 00000 00168 00000 00026 00000 00076  
18:08:00 03/31/2022 00000 00140 00000 00193 00000 00170 00000 00026 00000 00075  
18:09:00 03/31/2022 00000 00179 00000 00209 00000 00000 00000 00000 00000 00075  
18:10:00 03/31/2022 00000 00157 00000 00252 00000 00000 00000 00000 00000 00075  
18:11:00 03/31/2022 00000 00104 00000 00150 00000 00000 00000 00000 00000 00100  
18:12:00 03/31/2022 00000 00204 00000 00024 00000 00000 00000 00000 00000 00050  
18:13:00 03/31/2022 00000 00208 00000 00000 00000 00000 00000 00000 00000 00051  
18:14:00 03/31/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
18:15:00 03/31/2022 00000 00210 00000 00000 00000 00000 00000 00152 00000 00076  
18:16:00 03/31/2022 00000 00026 00000 00000 00000 00000 00000 00152 00000 00025  
18:17:00 03/31/2022 00000 00105 00000 00125 00000 00000 00000 00000 00000 00127  
18:18:00 03/31/2022 00000 00083 00000 00244 00000 00000 00000 00000 00000 00081  
18:19:00 03/31/2022 00000 00088 00000 00249 00000 00000 00000 00000 00000 00085  
18:20:00 03/31/2022 00000 00079 00000 00122 00000 00000 00000 00000 00000 00076  
18:21:00 03/31/2022 00000 00078 00000 00050 00000 00000 00000 00000 00000 00100  
18:22:00 03/31/2022 00000 00078 00000 00025 00000 00025 00000 00000 00000 00075  
18:23:00 03/31/2022 00000 00079 00000 00075 00000 00169 00000 00000 00000 00101  
18:24:00 03/31/2022 00000 00078 00000 00000 00000 00000 00000 00051 00000 00075  
18:25:00 03/31/2022 00000 00080 00000 00175 00000 00000 00000 00000 00000 00076  
18:26:00 03/31/2022 00000 00079 00000 00075 00000 00025 00000 00000 00000 00076  
18:27:00 03/31/2022 00000 00078 00000 00175 00000 00000 00000 00000 00000 00075  
18:28:00 03/31/2022 00000 00104 00000 00075 00000 00024 00000 00000 00000 00100  
18:29:00 03/31/2022 00000 00078 00000 00000 00000 00193 00000 00000 00000 00075  
18:30:00 03/31/2022 00000 00160 00000 00000 00000 00194 00000 00000 00000 00050  
18:31:00 03/31/2022 00000 00222 00000 00100 00000 00024 00000 00000 00000 00126  
18:32:00 03/31/2022 00000 00303 00000 00175 00000 00025 00000 00000 00000 00076  
18:33:00 03/31/2022 00000 00312 00000 00119 00000 00000 00000 00000 00000 00101  
18:34:00 03/31/2022 00000 00333 00000 00225 00000 00000 00000 00000 00000 00076  
18:35:00 03/31/2022 00000 00209 00000 00148 00000 00000 00000 00000 00000 00076  
18:36:00 03/31/2022 00000 00104 00000 00000 00000 00025 00000 00000 00000 00075  
18:37:00 03/31/2022 00000 00130 00000 00075 00000 00169 00000 00000 00000 00100  
18:38:00 03/31/2022 00000 00183 00000 00050 00000 00153 00000 00000 00000 00050  
18:39:00 03/31/2022 00000 00130 00000 00266 00000 00053 00000 00000 00000 00100  
18:40:00 03/31/2022 00000 00220 00000 00275 00000 00172 00000 00000 00000 00075  
18:41:00 03/31/2022 00000 00239 00000 00292 00000 00092 00000 00000 00000 00101  
18:42:00 03/31/2022 00000 00312 00000 00125 00000 00219 00000 00000 00000 00075  
18:43:00 03/31/2022 00000 00156 00000 00270 00000 00121 00000 00000 00000 00076  
18:44:00 03/31/2022 00000 00156 00000 00198 00000 00120 00000 00000 00000 00075  
18:45:00 03/31/2022 00000 00078 00000 00175 00000 00000 00000 00000 00000 00075  
18:46:00 03/31/2022 00000 00078 00000 00156 00000 00024 00000 00000 00000 00076  
18:47:00 03/31/2022 00000 00313 00000 00159 00000 00000 00000 00000 00000 00077  
18:48:00 03/31/2022 00000 00260 00000 00061 00000 00000 00000 00000 00000 00076  
18:49:00 03/31/2022 00000 00130 00000 00100 00000 00000 00000 00000 00000 00075  
18:50:00 03/31/2022 00000 00183 00000 00100 00000 00024 00000 00000 00000 00075  
18:51:00 03/31/2022 00000 00105 00000 00247 00000 00000 00000 00000 00000 00076  
18:52:00 03/31/2022 00000 00208 00000 00200 00000 00000 00000 00000 00000 00101  
18:53:00 03/31/2022 00000 00260 00000 00150 00000 00000 00000 00000 00000 00100  
18:54:00 03/31/2022 00000 00078 00000 00084 00000 00169 00000 00000 00000 00075  
18:55:00 03/31/2022 00000 00078 00000 00056 00000 00000 00000 00000 00000 00076  
18:56:00 03/31/2022 00000 00156 00000 00199 00000 00096 00000 00000 00000 00075  
18:57:00 03/31/2022 00000 00078 00000 00075 00000 00000 00000 00000 00000 00076  
18:58:00 03/31/2022 00000 00079 00000 00274 00000 00000 00000 00078 00000 00076  
18:59:00 03/31/2022 00000 00078 00000 00148 00000 00000 00000 00000 00000 00075  
19:00:00 03/31/2022 00000 00052 00000 00074 00000 00000 00000 00000 00000 00075  
19:01:00 03/31/2022 00000 00101 00000 00100 00000 00000 00000 00000 00000 00098  
19:02:00 03/31/2022 00000 00075 00000 00099 00000 00000 00000 00000 00000 00073  
19:03:00 03/31/2022 00000 00101 00000 00000 00000 00000 00000 00000 00000 00098  
19:04:00 03/31/2022 00000 00100 00000 00000 00000 00000 00000 00000 00000 00097  
19:05:00 03/31/2022 00000 00178 00000 00019 00000 00000 00000 00000 00000 00172  
19:06:00 03/31/2022 00000 00098 00000 00075 00000 00000 00000 00000 00000 00097  
19:07:00 03/31/2022 00000 00133 00000 00225 00000 00000 00000 00000 00000 00181  
19:08:00 03/31/2022 00000 00196 00000 00197 00000 00000 00000 00203 00000 00186  
19:09:00 03/31/2022 00000 00100 00000 00200 00000 00000 00000 00305 00000 00122  
19:10:00 03/31/2022 00000 00076 00000 00000 00000 00000 00000 00000 00000 00074  
19:11:00 03/31/2022 00000 00126 00000 00159 00000 00000 00000 00076 00000 00122  
19:12:00 03/31/2022 00000 00128 00000 00205 00000 00000 00000 00000 00000 00074  
19:13:00 03/31/2022 00000 00284 00000 00100 00000 00000 00000 00179 00000 00099  
19:14:00 03/31/2022 00000 00308 00000 00001 00000 00000 00000 00000 00000 00072  
19:15:00 03/31/2022 00000 00282 00000 00113 00000 00000 00000 00000 00000 00097  
19:16:00 03/31/2022 00000 00234 00000 00025 00000 00000 00000 00152 00000 00073  
19:17:00 03/31/2022 00000 00228 00000 00175 00000 00000 00000 00125 00000 00098  
19:18:00 03/31/2022 00000 00103 00000 00117 00000 00000 00000 00000 00000 00075  
19:19:00 03/31/2022 00000 00153 00000 00050 00000 00000 00000 00000 00000 00072  
19:20:00 03/31/2022 00000 00099 00000 00145 00000 00000 00000 00000 00000 00071  
19:21:00 03/31/2022 00000 00101 00000 00229 00000 00000 00000 00000 00000 00098  
19:22:00 03/31/2022 00000 00126 00000 00011 00000 00000 00000 00204 00000 00047  
19:23:00 03/31/2022 00000 00155 00000 00000 00000 00000 00000 00000 00000 00075  
19:24:00 03/31/2022 00000 00100 00000 00000 00000 00000 00000 00000 00000 00097  
19:25:00 03/31/2022 00000 00074 00000 00025 00000 00000 00000 00000 00000 00097  
19:26:00 03/31/2022 00000 00052 00000 00000 00000 00000 00000 00000 00000 00050  
19:27:00 03/31/2022 00000 00052 00000 00000 00000 00072 00000 00000 00000 00050  
19:28:00 03/31/2022 00000 00052 00000 00000 00000 00049 00000 00203 00000 00050  
19:29:00 03/31/2022 00000 00052 00000 00000 00000 00000 00000 00000 00000 00050  
19:30:00 03/31/2022 00000 00052 00000 00000 00000 00000 00000 00000 00000 00050  
19:31:00 03/31/2022 00000 00052 00000 00000 00000 00000 00000 00000 00000 00050  
19:32:00 03/31/2022 00000 00052 00000 00000 00000 00000 00000 00000 00000 00050  
19:33:00 03/31/2022 00000 00054 00000 00000 00000 00000 00000 00000 00000 00050  
19:34:00 03/31/2022 00000 00053 00000 00000 00000 00024 00000 00051 00000 00051  
19:35:00 03/31/2022 00000 00080 00000 00000 00000 00055 00000 00022 00000 00077  
19:36:00 03/31/2022 00000 00078 00000 00000 00000 00129 00000 00153 00000 00075  
19:37:00 03/31/2022 00000 00052 00000 00000 00000 00121 00000 00000 00000 00050  
19:38:00 03/31/2022 00000 00079 00000 00000 00000 00235 00000 00050 00000 00075  
19:39:00 03/31/2022 00000 00053 00000 00000 00000 00146 00000 00015 00000 00051  
19:40:00 03/31/2022 00000 00052 00000 00000 00000 00023 00000 00153 00000 00050  
19:41:00 03/31/2022 00000 00208 00000 00000 00000 00000 00000 00000 00000 00075  
19:42:00 03/31/2022 00000 00262 00000 00000 00000 00048 00000 00000 00000 00051  
19:43:00 03/31/2022 00000 00157 00000 00000 00000 00000 00000 00000 00000 00050  
19:44:00 03/31/2022 00000 00131 00000 00000 00000 00000 00000 00000 00000 00050  
19:45:00 03/31/2022 00000 00157 00000 00000 00000 00049 00000 00000 00000 00101  
19:46:00 03/31/2022 00000 00301 00000 00000 00000 00049 00000 00025 00000 00050  
19:47:00 03/31/2022 00000 00260 00000 00000 00000 00049 00000 00000 00000 00075  
19:48:00 03/31/2022 00000 00179 00000 00000 00000 00000 00000 00102 00000 00099  
19:49:00 03/31/2022 00000 00149 00000 00000 00000 00000 00000 00051 00000 00051  
19:50:00 03/31/2022 00000 00157 00000 00000 00000 00000 00000 00025 00000 00050  
19:51:00 03/31/2022 00000 00130 00000 00000 00000 00000 00000 00075 00000 00075  
19:52:00 03/31/2022 00000 00234 00000 00000 00000 00000 00000 00078 00000 00075  
19:53:00 03/31/2022 00000 00182 00000 00000 00000 00000 00000 00025 00000 00125  
19:54:00 03/31/2022 00000 00343 00000 00000 00000 00000 00000 00000 00000 00075  
19:55:00 03/31/2022 00000 00297 00000 00000 00000 00025 00000 00000 00000 00076  
19:56:00 03/31/2022 00000 00129 00000 00000 00000 00290 00000 00000 00000 00075  
19:57:00 03/31/2022 00000 00130 00000 00000 00000 00121 00000 00000 00000 00075  
19:58:00 03/31/2022 00000 00079 00000 00000 00000 00000 00000 00018 00000 00101  
19:59:00 03/31/2022 00000 00104 00000 00000 00000 00024 00000 00026 00000 00100  
20:00:00 03/31/2022 00000 00128 00000 00000 00000 00000 00000 00000 00000 00126  
20:01:00 03/31/2022 00000 00104 00000 00000 00000 00121 00000 00025 00000 00075  
20:02:00 03/31/2022 00000 00131 00000 00025 00000 00000 00000 00000 00000 00075  
20:03:00 03/31/2022 00000 00159 00000 00000 00000 00000 00000 00000 00000 00075  
20:04:00 03/31/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
20:05:00 03/31/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
20:06:00 03/31/2022 00000 00104 00000 00000 00000 00024 00000 00000 00000 00100  
20:07:00 03/31/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
20:08:00 03/31/2022 00000 00286 00000 00000 00000 00000 00000 00000 00000 00100  
20:09:00 03/31/2022 00000 00287 00000 00000 00000 00049 00000 00000 00000 00075  
20:10:00 03/31/2022 00000 00208 00000 00000 00000 00000 00000 00000 00000 00100  
20:11:00 03/31/2022 00000 00130 00000 00000 00000 00102 00000 00000 00000 00075  
20:12:00 03/31/2022 00000 00234 00000 00000 00000 00033 00000 00000 00000 00075  
20:13:00 03/31/2022 00000 00183 00000 00000 00000 00000 00000 00000 00000 00075  
20:14:00 03/31/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00076  
20:15:00 03/31/2022 00000 00104 00000 00000 00000 00000 00000 00000 00000 00100  
20:16:00 03/31/2022 00000 00026 00000 00000 00000 00000 00000 00000 00000 00075  
20:17:00 03/31/2022 00000 00078 00000 00000 00000 00000 00000 00000 00000 00075  
